event_id,event_type,event_time,vendor,order_id,transaction_id,tracking_id,amount,currency,status,region,ingested_at,quality_bucket,is_late_arrival,is_warning,is_critical,is_anomaly
5e90c68f2dde,payment_succeeded,2026-02-19T11:29:16Z,vendor_b,ORD-260219-00042,b0764429b231,,65000.0,NGN,SUCCESS,,2026-02-19T12:17:16Z,valid,False,False,False,False
3055012b3281,payment_succeeded,2026-02-19T04:01:12Z,vendor_a,ORD-260219-00059,TX-5ea08318abf3,,40000.0,NGN,SUCCESS,,2026-02-19T05:34:12Z,valid,False,False,False,False
a0c437b028ea,payment_succeeded,2026-02-19T09:58:05Z,vendor_b,ORD-260219-00035,ce455469d7fb,,12.88,USD,SUCCESS,,2026-02-19T11:44:05Z,valid,False,False,False,False
1a9a02e29a12,payment_succeeded,2026-02-19T05:52:14Z,vendor_c,ORD-UNKNOWN-6325,TRX835244,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T06:37:14Z,valid,False,False,False,False
ff82e37dd3b9,payment_succeeded,2026-02-19T11:04:37Z,vendor_c,ORD-260219-00071,TRX301939,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T12:02:37Z,valid,False,False,False,False
bac25cb80c0b,payment_succeeded,2026-02-19T19:21:50Z,vendor_b,ORD-260219-00002,1a33275c2e07,,25000.0,NGN,SUCCESS,,2026-02-19T19:26:50Z,valid,False,False,False,False
0a11ffb35d8e,payment_succeeded,2026-02-18T22:37:50Z,vendor_a,ORD-260219-00021,TX-5ac36f99c426,,12000.0,NGN,SUCCESS,,2026-02-19T00:05:50Z,valid,False,False,False,False
f7941bad60f8,payment_succeeded,2026-02-15T10:46:25Z,vendor_b,ORD-260219-00011,135df59c6ace,,5000.0,NGN,SUCCESS,,2026-02-19T21:46:25Z,warning,True,True,False,True
6d9517dcea17,payment_succeeded,2026-02-19T18:44:09Z,vendor_b,ORD-260219-00052,b1cbf39805e8,,25000.0,NGN,SUCCESS,,2026-02-19T18:44:09Z,valid,False,False,False,False
ef7819bf4931,payment_succeeded,2026-02-19T08:56:18Z,vendor_a,ORD-260219-00066,TX-e7bce3e23410,,9000.0,NGN,SUCCESS,,2026-02-19T09:57:18Z,valid,False,False,False,False
a92e3f3a652e,payment_succeeded,2026-02-19T08:14:28Z,vendor_c,ORD-260219-00009,TRX396578,,65000.0,NGN,SUCCESS,SUCCESS,2026-02-19T10:03:28Z,valid,False,False,False,False
25ae7f14481a,payment_succeeded,2026-02-19T18:45:42Z,vendor_c,ORD-260219-00043,TRX137642,,65000.0,NGN,SUCCESS,SUCCESS,2026-02-19T19:25:42Z,valid,False,False,False,False
2f7affe6ee24,payment_succeeded,2026-02-18T23:23:55Z,vendor_c,ORD-260219-00038,TRX916118,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T00:47:55Z,valid,False,False,False,False
4b84c038c056,payment_succeeded,2026-02-19T02:56:42Z,vendor_b,ORD-260219-00026,8689c5d31057,,25000.0,NGN,SUCCESS,,2026-02-19T04:48:42Z,valid,False,False,False,False
45bfafe7c89c,payment_succeeded,2026-02-19T01:01:03Z,vendor_c,ORD-260219-00018,TRX242254,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T01:39:03Z,valid,False,False,False,False
2b50aabba62e,payment_succeeded,2026-02-19T03:22:39Z,vendor_c,ORD-260219-00056,TRX855855,,40000.0,NGN,SUCCESS,SUCCESS,2026-02-19T03:36:39Z,valid,False,False,False,False
51901b976af7,payment_succeeded,2026-02-19T14:57:41Z,vendor_b,ORD-260219-00044,85611d952e52,,,NGN,SUCCESS,,2026-02-19T16:30:41Z,valid,False,False,False,False
405a47f0d95a,payment_succeeded,2026-02-19T00:36:23Z,vendor_b,ORD-260219-00055,e272a910fdd1,,5000.0,NGN,SUCCESS,,2026-02-19T01:52:23Z,valid,False,False,False,False
47e2d0b03faa,payment_succeeded,2026-02-19T12:47:56Z,vendor_b,ORD-260219-00072,2d47bf2fecd2,,65000.0,NGN,SUCCESS,,2026-02-19T13:22:56Z,valid,False,False,False,False
81a45b0d726a,payment_succeeded,2026-02-19T03:54:38Z,vendor_b,ORD-260219-00066,513509d0e5e6,,40000.0,NGN,SUCCESS,,2026-02-19T04:08:38Z,valid,False,False,False,False
ad229d854e62,payment_succeeded,2026-02-18T23:49:47Z,vendor_a,ORD-260219-00008,TX-d52cb02beefe,,65000.0,NGN,SUCCESS,,2026-02-19T00:16:47Z,valid,False,False,False,False
cd89f2e041a3,payment_succeeded,2026-02-19T10:10:53Z,vendor_a,ORD-260219-00010,TX-49b41fa64f12,,40000.0,NGN,SUCCESS,,2026-02-19T11:23:53Z,valid,False,False,False,False
6051fe949aee,payment_succeeded,2026-02-19T14:28:38Z,vendor_c,ORD-260219-00075,TRX431495,,42.02,USD,SUCCESS,SUCCESS,2026-02-19T16:20:38Z,valid,False,False,False,False
b72d8d4711ed,payment_succeeded,2026-02-14T18:31:58Z,vendor_a,ORD-260219-00036,TX-7d54c52edbb6,,18000.0,NGN,SUCCESS,,2026-02-19T21:31:58Z,warning,True,True,False,True
676fbb1cbbe9,payment_succeeded,2026-02-19T14:34:22Z,vendor_a,ORD-260219-00031,TX-b678dfa397d2,,18000.0,NGN,SUCCESS,,2026-02-19T16:10:22Z,valid,False,False,False,False
d20285da8085,payment_succeeded,2026-02-19T08:22:31Z,vendor_a,ORD-UNKNOWN-6780,TX-abd157ae28e0,,5000.0,NGN,SUCCESS,,2026-02-19T08:45:31Z,valid,False,False,False,False
6e3f6fcd9e5d,payment_succeeded,2026-02-19T20:29:11Z,vendor_b,ORD-260219-00014,06bc44605635,,,NGN,SUCCESS,,2026-02-19T21:11:11Z,valid,False,False,False,False
7e88d6382420,payment_succeeded,2026-02-11T13:54:35Z,vendor_c,ORD-260219-00024,TRX143941,,9000.0,NGN,,,2026-02-19T04:54:35Z,warning,True,True,False,True
218689db728d,payment_succeeded,2026-02-19T15:38:09Z,vendor_b,ORD-260219-00070,421a7f83f85f,,12000.0,NGN,SUCCESS,,2026-02-19T17:14:09Z,valid,False,False,False,False
da8dc42e048d,payment_succeeded,2026-02-19T12:39:51Z,vendor_b,ORD-260219-00056,68bb3066335e,,12.04,USD,SUCCESS,,2026-02-19T14:33:51Z,valid,False,False,False,False
aad429d15aad,payment_succeeded,2026-02-19T01:07:25Z,vendor_c,ORD-260219-00055,TRX443848,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T02:52:25Z,valid,False,False,False,False
1575e3ad16e5,payment_succeeded,2026-02-19T16:04:43Z,vendor_b,ORD-260219-00022,d838ef39c066,,12000.0,NGN,SUCCESS,,2026-02-19T16:09:43Z,valid,False,False,False,False
2cb4fe9a06cc,payment_succeeded,2026-02-19T04:10:47Z,vendor_b,ORD-260219-00074,b6d575aad0cb,,12000.0,NGN,SUCCESS,,2026-02-19T05:00:47Z,valid,False,False,False,False
2e81ee69eb04,payment_succeeded,2026-02-16T17:55:53Z,vendor_c,ORD-260219-00053,TRX969325,,40000.0,NGN,SUCCESS,SUCCESS,2026-02-19T20:55:53Z,warning,True,True,False,True
2a8bb5474cc4,payment_succeeded,2026-02-19T04:44:19Z,vendor_c,ORD-260219-00008,TRX853258,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T05:45:19Z,valid,False,False,False,False
a9e2080f87d8,payment_succeeded,2026-02-19T07:07:21Z,vendor_a,ORD-260219-00054,TX-c19d92dc2c15,,11.39,USD,SUCCESS,,2026-02-19T09:02:21Z,valid,False,False,False,False
3ab5d9c7decb,payment_succeeded,2026-02-19T11:03:01Z,vendor_a,ORD-260219-00064,TX-20f0c0a922e8,,25000.0,NGN,SUCCESS,,2026-02-19T11:14:01Z,valid,False,False,False,False
dfb7f0c91a15,payment_succeeded,2026-02-19T19:17:18Z,vendor_b,ORD-260219-00073,d5cd13ab5063,,18000.0,NGN,SUCCESS,,2026-02-19T20:27:18Z,valid,False,False,False,False
998c9804beee,payment_succeeded,2026-02-19T18:45:55Z,vendor_c,ORD-260219-00062,TRX808699,,25000.0,NGN,SUCCESS,SUCCESS,2026-02-19T19:07:55Z,valid,False,False,False,False
894b58998351,payment_succeeded,2026-02-19T03:25:52Z,vendor_c,ORD-260219-00035,TRX336633,,9000.0,NGN,SUCCESS,SUCCESS,2026-02-19T04:59:52Z,valid,False,False,False,False
3f3fcf314baa,payment_succeeded,2026-02-19T12:17:39Z,vendor_b,ORD-260219-00058,57a2ce7c254e,,65000.0,NGN,SUCCESS,,2026-02-19T13:44:39Z,valid,False,False,False,False
670bae766005,payment_succeeded,2026-02-19T01:12:52Z,vendor_a,ORD-260219-00060,TX-f99c6301aa50,,9000.0,NGN,SUCCESS,,2026-02-19T02:05:52Z,valid,False,False,False,False
73335a781d67,payment_succeeded,2026-02-19T11:01:19Z,vendor_c,ORD-260219-00043,TRX890973,,10.0,USD,SUCCESS,SUCCESS,2026-02-19T11:02:19Z,valid,False,False,False,False
4235d2cc9d12,payment_succeeded,2026-02-19T16:25:37Z,vendor_b,ORD-260219-00013,e9034135eec6,,12000.0,NGN,SUCCESS,,2026-02-19T17:05:37Z,valid,False,False,False,False
608ac2a32f09,payment_succeeded,2026-02-19T22:23:48Z,vendor_c,ORD-260219-00063,TRX855303,,65000.0,NGN,SUCCESS,SUCCESS,2026-02-19T23:21:48Z,valid,False,False,False,False
e9bb9bbb5fe6,payment_succeeded,2026-02-19T07:10:48Z,vendor_c,ORD-260219-00002,TRX606676,,40000.0,NGN,,,2026-02-19T07:57:48Z,valid,False,False,False,False
59d56c43dd6e,payment_succeeded,2026-02-19T15:37:32Z,vendor_b,ORD-260219-00040,66eaa62615f8,,,NGN,SUCCESS,,2026-02-19T16:11:32Z,valid,False,False,False,False
a0b4b160fae6,payment_succeeded,2026-02-14T09:10:42Z,vendor_c,ORD-UNKNOWN-6798,TRX917018,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T20:10:42Z,warning,True,True,False,True
daee0c97bb10,payment_succeeded,2026-02-19T00:48:02Z,vendor_a,ORD-260219-00062,TX-c74d03364525,,40000.0,NGN,SUCCESS,,2026-02-19T02:48:02Z,valid,False,False,False,False
4721d2353219,payment_succeeded,2026-02-19T14:56:12Z,vendor_c,ORD-260219-00046,TRX718836,,65000.0,NGN,SUCCESS,SUCCESS,2026-02-19T16:40:12Z,valid,False,False,False,False
0a78365d300e,payment_succeeded,2026-02-19T06:21:52Z,vendor_a,ORD-260219-00015,TX-f7e39a383212,,18000.0,NGN,SUCCESS,,2026-02-19T06:39:52Z,valid,False,False,False,False
3c2590180995,payment_succeeded,2026-02-19T19:36:13Z,vendor_a,ORD-260219-00023,TX-9abec9326b04,,12000.0,NGN,SUCCESS,,2026-02-19T20:12:13Z,valid,False,False,False,False
ccbc4495eec0,payment_succeeded,2026-02-19T07:26:45Z,vendor_b,ORD-260219-00004,cd4c91006315,,12000.0,NGN,SUCCESS,,2026-02-19T08:01:45Z,valid,False,False,False,False
5f17cd000875,payment_succeeded,2026-02-19T15:44:09Z,vendor_a,ORD-260219-00012,TX-4e4dfd7b7f9d,,9000.0,NGN,SUCCESS,,2026-02-19T15:59:09Z,valid,False,False,False,False
17c56dcd5db8,payment_succeeded,2026-02-19T19:02:09Z,vendor_a,ORD-260219-00038,TX-9972ce203984,,40000.0,NGN,SUCCESS,,2026-02-19T20:51:09Z,valid,False,False,False,False
aca4fc203606,payment_succeeded,2026-02-19T23:03:32Z,vendor_a,ORD-260219-00018,TX-4f1b0a68a053,,25000.0,NGN,SUCCESS,,2026-02-19T23:21:32Z,valid,False,False,False,False
33f9b4654fdf,payment_succeeded,2026-02-14T13:28:11Z,vendor_b,ORD-260219-00036,5f795baae70c,,40000.0,NGN,SUCCESS,,2026-02-19T23:28:11Z,warning,True,True,False,True
43609147cf01,payment_succeeded,2026-02-19T09:05:37Z,vendor_a,ORD-260219-00051,TX-8b1cde850996,,9000.0,NGN,SUCCESS,,2026-02-19T10:45:37Z,valid,False,False,False,False
9cdd8066499b,payment_succeeded,2026-02-19T05:32:33Z,vendor_c,ORD-260219-00073,TRX339499,,25000.0,NGN,SUCCESS,SUCCESS,2026-02-19T06:04:33Z,valid,False,False,False,False
c2f0c04c985a,payment_succeeded,2026-02-19T02:36:28Z,vendor_a,ORD-260219-00051,TX-5a596b8ec23f,,9000.0,NGN,SUCCESS,,2026-02-19T02:43:28Z,valid,False,False,False,False
c6f6840f1e05,payment_succeeded,2026-02-19T12:36:41Z,vendor_b,ORD-260219-00069,da355587bb81,,18000.0,NGN,SUCCESS,,2026-02-19T13:02:41Z,valid,False,False,False,False
7a7a41fe8aae,payment_succeeded,2026-02-19T07:08:43Z,vendor_c,ORD-260219-00006,TRX515492,,40000.0,NGN,,,2026-02-19T07:49:43Z,valid,False,False,False,False
6fe91ae98efb,payment_succeeded,2026-02-18T23:18:53Z,vendor_c,ORD-260219-00023,TRX584487,,40000.0,NGN,SUCCESS,SUCCESS,2026-02-19T01:07:53Z,valid,False,False,False,False
5329d9cad06d,payment_succeeded,2026-02-19T11:27:33Z,vendor_c,ORD-260219-00063,TRX726121,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T12:31:33Z,valid,False,False,False,False
62bb48db8439,payment_succeeded,2026-02-18T23:44:42Z,vendor_a,ORD-260219-00062,TX-e37e6f345707,,18000.0,NGN,SUCCESS,,2026-02-19T01:07:42Z,valid,False,False,False,False
a36c6c51e836,payment_succeeded,2026-02-19T09:01:28Z,vendor_a,ORD-260219-00070,TX-d8a124f20f9f,,5000.0,NGN,SUCCESS,,2026-02-19T09:39:28Z,valid,False,False,False,False
c0125a463355,payment_succeeded,2026-02-19T17:10:51Z,vendor_a,ORD-260219-00005,TX-45be0468c921,,44.1,USD,SUCCESS,,2026-02-19T18:16:51Z,valid,False,False,False,False
d6bf935183a9,payment_succeeded,2026-02-19T17:04:16Z,vendor_c,ORD-260219-00036,TRX919656,,40000.0,NGN,,,2026-02-19T18:55:16Z,valid,False,False,False,False
36e4e29480ff,payment_succeeded,2026-02-17T13:42:17Z,vendor_c,ORD-260219-00068,TRX477880,,9000.0,NGN,SUCCESS,SUCCESS,2026-02-19T20:42:17Z,warning,True,True,False,True
967dc32cfeb6,payment_succeeded,2026-02-19T21:41:04Z,vendor_b,ORD-260219-00051,711a9764c217,,,NGN,SUCCESS,,2026-02-19T23:08:04Z,valid,False,False,False,False
6d40d8045dd7,payment_succeeded,2026-02-19T00:22:01Z,vendor_c,ORD-260219-00031,TRX246726,,18000.0,NGN,SUCCESS,SUCCESS,2026-02-19T02:04:01Z,valid,False,False,False,False
63f6a205d9dc,payment_succeeded,2026-02-19T14:39:51Z,vendor_c,ORD-260219-00054,TRX861842,,25000.0,NGN,SUCCESS,SUCCESS,2026-02-19T14:43:51Z,valid,False,False,False,False
b9ccae3f37fe,payment_succeeded,2026-02-19T03:41:52Z,vendor_b,ORD-260219-00059,3f0ba8f29197,,5000.0,NGN,SUCCESS,,2026-02-19T05:12:52Z,valid,False,False,False,False
c6b17e8f3c03,payment_succeeded,2026-02-19T06:32:42Z,vendor_b,ORD-260219-00064,31f1e4adad1a,,5000.0,NGN,SUCCESS,,2026-02-19T07:33:42Z,valid,False,False,False,False
73fe3dba0a20,payment_succeeded,2026-02-19T02:40:03Z,vendor_a,ORD-260219-00035,TX-7745a5e9edef,,18000.0,NGN,SUCCESS,,2026-02-19T03:23:03Z,valid,False,False,False,False
6db6b0c044db,payment_succeeded,2026-02-19T04:56:58Z,vendor_c,ORD-260219-00057,TRX237002,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T06:35:58Z,valid,False,False,False,False
122151695f6a,payment_succeeded,2026-02-19T02:15:16Z,vendor_a,ORD-260219-00058,TX-c93e8824c8dd,,18000.0,NGN,SUCCESS,,2026-02-19T03:12:16Z,valid,False,False,False,False
f5431e4e18bf,payment_succeeded,2026-02-19T23:16:24Z,vendor_c,ORD-260219-00013,TRX647341,,42.37,USD,SUCCESS,SUCCESS,2026-02-19T23:59:24Z,valid,False,False,False,False
1c424bd09105,payment_succeeded,2026-02-19T09:26:44Z,vendor_c,ORD-260219-00071,TRX849086,,9000.0,NGN,SUCCESS,SUCCESS,2026-02-19T11:25:44Z,valid,False,False,False,False
d775a8d54876,payment_succeeded,2026-02-13T11:06:08Z,vendor_b,ORD-260219-00041,25af25a451be,,65000.0,NGN,SUCCESS,,2026-02-19T20:06:08Z,warning,True,True,False,True
1ec2c2a5f1e1,payment_succeeded,2026-02-19T02:08:56Z,vendor_b,ORD-260219-00067,279cca8063d1,,25000.0,NGN,SUCCESS,,2026-02-19T02:28:56Z,valid,False,False,False,False
a470d806acac,payment_succeeded,2026-02-19T00:46:06Z,vendor_b,ORD-260219-00032,a2a35c363cca,,67.15,USD,SUCCESS,,2026-02-19T01:27:06Z,valid,False,False,False,False
e5c02dd515a1,payment_succeeded,2026-02-19T06:20:32Z,vendor_a,ORD-260219-00045,TX-52bc174401dd,,9000.0,NGN,SUCCESS,,2026-02-19T07:42:32Z,valid,False,False,False,False
f4744d497bd1,payment_succeeded,2026-02-19T04:46:54Z,vendor_b,ORD-260219-00075,e297f7ca986e,,18000.0,NGN,SUCCESS,,2026-02-19T05:32:54Z,valid,False,False,False,False
d6e5e998c5fa,payment_succeeded,2026-02-19T03:47:28Z,vendor_a,ORD-260219-00038,TX-bc10d05cc9ce,,12000.0,NGN,SUCCESS,,2026-02-19T04:52:28Z,valid,False,False,False,False
b91297fa57a9,payment_succeeded,2026-02-19T09:32:29Z,vendor_a,ORD-260219-00009,TX-5a6e357be943,,25.99,USD,SUCCESS,,2026-02-19T09:37:29Z,valid,False,False,False,False
f49b8ea0efb7,payment_succeeded,2026-02-19T16:52:40Z,vendor_b,ORD-260219-00010,8adf3caf19f1,,18000.0,NGN,SUCCESS,,2026-02-19T18:48:40Z,valid,False,False,False,False
e62a4aeba808,payment_succeeded,2026-02-19T14:00:03Z,vendor_a,ORD-260219-00065,TX-c90133f964f6,,17.6,USD,SUCCESS,,2026-02-19T15:17:03Z,valid,False,False,False,False
335fdc7966e2,payment_succeeded,2026-02-19T03:35:42Z,vendor_c,ORD-260219-00062,TRX647403,,65000.0,NGN,SUCCESS,SUCCESS,2026-02-19T04:44:42Z,valid,False,False,False,False
24f79d5e0589,payment_succeeded,2026-02-19T09:09:48Z,vendor_b,ORD-260219-00011,30773b89d5f7,,9000.0,NGN,SUCCESS,,2026-02-19T10:18:48Z,valid,False,False,False,False
98d318aa13f6,payment_succeeded,2026-02-19T22:07:52Z,vendor_c,ORD-260219-00049,TRX783226,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T23:49:52Z,valid,False,False,False,False
23856ba8fee9,payment_succeeded,2026-02-19T11:42:15Z,vendor_c,ORD-260219-00074,TRX884140,,65000.0,NGN,SUCCESS,SUCCESS,2026-02-19T12:32:15Z,valid,False,False,False,False
df2f918bf89c,payment_succeeded,2026-02-19T14:09:27Z,vendor_b,ORD-260219-00059,b1aee9e3af27,,25000.0,NGN,SUCCESS,,2026-02-19T14:42:27Z,valid,False,False,False,False
956c55a203b5,payment_succeeded,2026-02-19T11:11:39Z,vendor_b,ORD-260219-00065,9d9f75353f73,,17.18,USD,SUCCESS,,2026-02-19T12:38:39Z,valid,False,False,False,False
b73de8131a64,payment_succeeded,2026-02-19T15:28:20Z,vendor_b,ORD-260219-00063,4743ea747813,,18000.0,NGN,SUCCESS,,2026-02-19T16:16:20Z,valid,False,False,False,False
41fa853e882b,payment_succeeded,2026-02-19T07:27:00Z,vendor_c,ORD-260219-00011,TRX908382,,18000.0,NGN,,,2026-02-19T07:40:00Z,valid,False,False,False,False
26932710cdfb,payment_succeeded,2026-02-19T13:36:32Z,vendor_b,ORD-260219-00050,e06708b1eca4,,9000.0,NGN,SUCCESS,,2026-02-19T13:46:32Z,valid,False,False,False,False
184754120fd7,payment_succeeded,2026-02-19T07:58:15Z,vendor_c,ORD-260219-00069,TRX577461,,9000.0,NGN,,,2026-02-19T09:47:15Z,valid,False,False,False,False
3aa013b6856d,payment_succeeded,2026-02-19T13:31:03Z,vendor_a,ORD-260219-00061,TX-e540a193d36d,,9000.0,NGN,SUCCESS,,2026-02-19T14:10:03Z,valid,False,False,False,False
a100b6d8e649,payment_succeeded,2026-02-19T07:08:07Z,vendor_c,ORD-260219-00039,TRX555251,,9.68,USD,SUCCESS,SUCCESS,2026-02-19T07:14:07Z,valid,False,False,False,False
9b7323435157,payment_succeeded,2026-02-19T18:52:12Z,vendor_a,ORD-260219-00057,TX-d5c92b2659af,,25000.0,NGN,SUCCESS,,2026-02-19T20:21:12Z,valid,False,False,False,False
a0de2f182352,payment_succeeded,2026-02-16T14:50:16Z,vendor_b,ORD-260219-00071,4a8f19ad71d7,,12000.0,NGN,SUCCESS,,2026-02-19T05:50:16Z,warning,True,True,False,True
ec662a704f26,payment_succeeded,2026-02-19T21:48:01Z,vendor_b,ORD-260219-00030,300535de62f5,,,NGN,SUCCESS,,2026-02-19T23:46:01Z,valid,False,False,False,False
d7e481357286,payment_succeeded,2026-02-19T17:58:30Z,vendor_a,ORD-260219-00042,TX-53a9567ae821,,40.65,USD,SUCCESS,,2026-02-19T18:17:30Z,valid,False,False,False,False
befa3d4b5a7f,payment_succeeded,2026-02-19T05:13:20Z,vendor_a,ORD-260219-00051,TX-5e7a6016286b,,40000.0,NGN,SUCCESS,,2026-02-19T05:23:20Z,valid,False,False,False,False
96a37c5eb893,payment_succeeded,2026-02-19T04:29:37Z,vendor_b,ORD-260219-00017,19e3601a58a6,,40000.0,NGN,SUCCESS,,2026-02-19T04:54:37Z,valid,False,False,False,False
659faff03473,payment_succeeded,2026-02-19T13:41:29Z,vendor_c,ORD-260219-00035,TRX483010,,5000.0,NGN,SUCCESS,SUCCESS,2026-02-19T15:39:29Z,valid,False,False,False,False
f3bce9cf23c2,payment_succeeded,2026-02-19T04:51:44Z,vendor_b,ORD-260219-00040,148fb0e3ee3d,,65000.0,NGN,SUCCESS,,2026-02-19T06:09:44Z,valid,False,False,False,False
a2339509cd6b,payment_succeeded,2026-02-19T22:23:03Z,vendor_c,ORD-260219-00062,TRX795759,,40000.0,NGN,SUCCESS,SUCCESS,2026-02-19T22:41:03Z,valid,False,False,False,False
a9a565cf9594,payment_succeeded,2026-02-19T16:30:45Z,vendor_b,ORD-260219-00041,3969e0ba3db8,,,NGN,SUCCESS,,2026-02-19T17:38:45Z,valid,False,False,False,False
47cc39ce48fa,payment_succeeded,2026-02-19T06:42:57Z,vendor_a,ORD-260219-00070,TX-10056ba54b47,,25.51,USD,SUCCESS,,2026-02-19T07:21:57Z,valid,False,False,False,False
4bd01a2c4e29,payment_succeeded,2026-02-19T05:18:57Z,vendor_b,ORD-260219-00036,77dcc15ee70e,,,NGN,SUCCESS,,2026-02-19T05:31:57Z,valid,False,False,False,False
