event_id,event_type,event_time,vendor,order_id,transaction_id,tracking_id,amount,currency,status,region,ingested_at,quality_bucket,is_late_arrival,is_warning,is_critical,is_anomaly
cf7f6ae8860f2f3ee769d4792b09457a2bc79f6f,shipments_historical,,vendor_b,ORD-000012,,TRK9090286,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
8da016bc1af5fc8181e4528cc6839217565d6b05,refunds_historical,2023-04-25T19:12:25Z,vendor_b,ORD-000013,,,8000.0,NGN,,,2026-02-19T15:51:14Z,warning,True,True,False,True
f09888692aa8719892b3ec5b5bcd166af958b73b,shipments_historical,,vendor_b,ORD-000014,,TRK2853261,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
d429915f8a71121d7182b8eae0fda373378be158,orders_historical,2023-12-01T15:50:24Z,vendor_b,ORD-000015,,,13000.0,NGN,Kaduna,Kaduna,2026-02-19T15:51:13Z,warning,True,True,False,True
acbed1a89bc635c7192030891edecb58d6868ece,payments_historical,1672916006,vendor_c,ORD-000016,TRX992012,,25000.0,USD,SUCCESS,SUCCESS,2026-02-19T15:51:13Z,warning,True,True,False,True
a6464acdfdf3dce1312d503149c59120ddbd5e28,payments_historical,2023/04/30 18:52:59,vendor_a,ORD-000017,TX-492f6c13e87d,,18000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
47adde8355ccd626e294f76e10780483bf7fb32a,orders_historical,2023-01-24 03:52,vendor_a,ORD-000018,,,118.1,USD,,Abuja,2026-02-19T15:51:13Z,warning,True,True,False,True
904825f27c09c1cbda9d3e9b9565cd6837eea4aa,shipments_historical,,vendor_a,ORD-000019,,TRK-69da3f6ac09f,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
c20251509b53299b71d3120c5dacd54bdfe96746,orders_historical,,vendor_c,ORD-000020,,,4000.0,NGN,,Kaduna,2026-02-19T15:51:13Z,critical,False,False,True,True
61b4d391887b5119fed412d76d5b3f5b31974e83,refunds_historical,2023-12-11T23:12:36,vendor_a,ORD-000021,,,9000.0,NGN,,,2026-02-19T15:51:14Z,warning,True,True,False,True
18e5ff2b7438512346e81d249ce7a8ff5b9f661a,orders_historical,,vendor_c,ORD-000022,,,103.37,USD,,PH,2026-02-19T15:51:13Z,critical,False,False,True,True
b185edb6d48921cbf63b106bc183a87b2b73a6ef,shipments_historical,,vendor_c,ORD-000023,,670803961,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
3207985460c60101ab7e8ad52ca4d4d4bc01f3bd,shipments_historical,,vendor_a,ORD-000024,,TRK-aef34d279abd,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
4546da1e0b6530f63fe1988ba405e144a014206d,orders_historical,2023-08-28 19:08,vendor_a,ORD-000025,,,49500.0,NGN,,Lagos,2026-02-19T15:51:13Z,warning,True,True,False,True
a9b8613b5e1517a2f8798f5d305761ad2401d06b,orders_historical,2023-04-24 22:23,vendor_a,ORD-000026,,,38100.0,NGN,,Kano,2026-02-19T15:51:13Z,warning,True,True,False,True
ba4a62a903973c66e950b4405b7c5b2af4ddee2c,shipments_historical,,vendor_a,ORD-000027,,TRK-450718fc7fd1,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
e2434e35942059c5cf905e66230a470c785b4100,orders_historical,,vendor_c,ORD-000028,,,127500.0,NGN,,Lagos,2026-02-19T15:51:13Z,critical,False,False,True,True
73a66797af287831a1d7d84b928a83ea02122b6c,shipments_historical,,vendor_a,ORD-000029,,TRK-a352c57792ae,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
51de32ab04bcc7e22febacb5d66e4ce58e7de175,shipments_historical,,vendor_b,ORD-000030,,TRK7525972,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
6d5909b28937d50b2f1a0e0d873c03926561fcd5,orders_historical,2023-01-15 10:50,vendor_a,ORD-000031,,,77.49,USD,,Kano,2026-02-19T15:51:13Z,warning,True,True,False,True
4391cbb228047d78745106624f8defbb8baa69fc,payments_historical,2023/07/17 15:39:43,vendor_a,ORD-000032,TX-3118a6889b1f,,40000.0,NGN,FAILED,,2026-02-19T15:51:13Z,warning,True,True,False,True
60566d03162e1b0334e4a431639344613939a5bf,shipments_historical,,vendor_b,ORD-000033,,TRK2791877,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
99db5aa10f50d8643995828fdfa042a92144fa73,shipments_historical,,vendor_a,ORD-000034,,TRK-85ae802a597c,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
4e5b22173c8a4f1600d61766d3819a5b4eb539b7,shipments_historical,,vendor_b,ORD-000035,,TRK2331359,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
c2608efbf96c1a96a62ea7cac1de8f1c245eb688,shipments_historical,,vendor_b,ORD-000036,,TRK9670359,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
9257951f6d6f350d78c0497c7b224382afd85323,shipments_historical,,vendor_c,ORD-000037,,435290459,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
83f216d66439a10954c8749d68758dded4f27beb,shipments_historical,,vendor_a,ORD-000038,,TRK-eb38227bc691,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
c480bc2504e28af86b0f843c38da192360704934,shipments_historical,,vendor_c,ORD-000039,,169504888,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
e88875691958b23aa75f1b45f137ee1dd291db7d,orders_historical,,vendor_c,ORD-000040,,,49200.0,NGN,,Lagos,2026-02-19T15:51:13Z,critical,False,False,True,True
439f6b1e9bffaef0e3e3e24ee8c305cc818113c7,shipments_historical,,vendor_b,ORD-000041,,TRK2967353,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
89eca495ea8199e4f17311d5f33b59e7a34f2ffd,shipments_historical,,vendor_c,ORD-000042,,344022281,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
7e919c2a9fe40467dfb812ff215bfe9bf99235a2,refunds_historical,1686190405,vendor_c,ORD-000043,,,2500.0,NGN,,,2026-02-19T15:51:14Z,warning,True,True,False,True
f47464bddfcfa4d248005d22ea3bb481176dc3e9,orders_historical,,vendor_c,ORD-000044,,,160600.0,NGN,,Lagos,2026-02-19T15:51:13Z,critical,False,False,True,True
38977b602031643631836094b43a287f9594d48f,shipments_historical,,vendor_b,ORD-000045,,TRK9358074,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
b4cf3747774eb3f08a3946ac8edf6e3c22bbc869,payments_historical,1680937071,vendor_c,ORD-000046,TRX140669,,25000.0,NGN,FAILED,FAILED,2026-02-19T15:51:13Z,warning,True,True,False,True
095cb844a0fdf5811397c01fc5ded8e251629005,shipments_historical,,vendor_b,ORD-000047,,TRK3858771,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
cce586564f27e3d8c3278fbf8b01c3f895d95d8e,orders_historical,2023-03-12 05:36,vendor_a,ORD-000048,,,12.36,USD,,PH,2026-02-19T15:51:13Z,warning,True,True,False,True
7ceaedf46f404937572d19ef073e45c66e6f9be8,shipments_historical,,vendor_a,ORD-000049,,TRK-fa92ac0b3dcc,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
35e9b7a17a277745c1a49b6fc519deca8667637b,shipments_historical,,vendor_c,ORD-000050,,789787994,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
1da9be464814540b25cf2cc44bd9b97c69f71d51,payments_historical,2023/08/14 05:42:44,vendor_a,ORD-000051,TX-44de7aeec79d,,40000.0,NGN,FAILED,,2026-02-19T15:51:13Z,warning,True,True,False,True
b8ccb5c3daeec285a91784e9f4bb55ecb1eb5109,shipments_historical,,vendor_b,ORD-000052,,TRK6725632,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
2b561bcf495da088739fe92fcbcf788aa17a093a,shipments_historical,,vendor_a,ORD-000053,,TRK-39a62c795076,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
fc1501a4cd89929d0d1fe351bde589d6fd376987,payments_historical,2023/09/15 03:33:51,vendor_a,ORD-000054,TX-20f06ea27f43,,5000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
5264ae368c98ccef139f41c0da37ad5fe61e6fa2,orders_historical,2023-10-20 13:10,vendor_a,ORD-000055,,,60.13,USD,,Abuja,2026-02-19T15:51:13Z,warning,True,True,False,True
ed0db2d9948abac5ad88aac8ff513cb920956f3f,refunds_historical,1681015929,vendor_c,ORD-000056,,,4000.0,NGN,,,2026-02-19T15:51:14Z,warning,True,True,False,True
c9b462ac4441f33544b8273125c6f9752634750c,shipments_historical,,vendor_b,ORD-000057,,TRK5442243,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
a26eb1abb210fa42d2af007e7eb059a4a7a21b15,orders_historical,2023-07-13 19:25,vendor_a,ORD-000058,,,99900.0,NGN,,PH,2026-02-19T15:51:13Z,warning,True,True,False,True
ff4ac8eea731d1b86b67964b902fd4ea4c453405,shipments_historical,,vendor_a,ORD-000059,,TRK-bc6e93ace25d,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
3b8a99414115a309580c212cb35487fc65240087,payments_historical,1676468082,vendor_c,ORD-000060,TRX250765,,18000.0,NGN,FAILED,FAILED,2026-02-19T15:51:13Z,warning,True,True,False,True
c2616b8cdcaadf0dc1a1747f5e0e56a42f7f6992,shipments_historical,,vendor_b,ORD-000061,,TRK4734112,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
97cf38a05aedb1ffcc4f64fbe08675756b727b7e,payments_historical,1683663051,vendor_c,ORD-000062,TRX679994,,5000.0,USD,SUCCESS,SUCCESS,2026-02-19T15:51:13Z,warning,True,True,False,True
73d7849537a6e27f3acc04fd822a1524d13f4a43,payments_historical,1691727979,vendor_c,ORD-000063,TRX404591,,40000.0,NGN,FAILED,FAILED,2026-02-19T15:51:13Z,warning,True,True,False,True
46ab46fa912064a51e628cf6e75511dba8724354,payments_historical,1703610587,vendor_c,ORD-000064,TRX939236,,40000.0,NGN,SUCCESS,SUCCESS,2026-02-19T15:51:13Z,warning,True,True,False,True
a27bba81cfa93aac58e581a93a55f6537eafa752,shipments_historical,,vendor_c,ORD-000065,,416802330,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
228c7903b0ff3125518afa2adfb95d879b1feb7e,orders_historical,,vendor_c,ORD-000066,,,25000.0,NGN,,Lagos,2026-02-19T15:51:13Z,critical,False,False,True,True
9962178fc97704cfb747d6add0791e8d2f7688b6,shipments_historical,,vendor_a,ORD-000067,,TRK-df320ba6966a,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
c52109ffe67e8e050fa443989d294e2385f053a5,payments_historical,2023/01/05 15:25:49,vendor_a,ORD-000068,TX-46112fe95a18,,18000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
6670c466235708d13582d77847bf45b80528b49e,payments_historical,1680685787,vendor_c,ORD-000069,TRX573415,,40000.0,NGN,SUCCESS,SUCCESS,2026-02-19T15:51:13Z,warning,True,True,False,True
168779a43733032119e95a004df5ac8ac5c2dc3c,refunds_historical,2023-10-09T14:49:55,vendor_a,ORD-000070,,,1500.0,NGN,,,2026-02-19T15:51:14Z,warning,True,True,False,True
40cc82ee68296c2fbf8fb1c83377638466c68f5e,shipments_historical,,vendor_c,ORD-000071,,205995553,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
b7a807e38f311056e83af2d9bb74e3780dcce1f8,payments_historical,1674487828,vendor_c,ORD-000072,TRX397000,,9000.0,NGN,FAILED,FAILED,2026-02-19T15:51:13Z,warning,True,True,False,True
6d60c8e2b908b82ed7e4d3f4432d5488b0e9c442,shipments_historical,,vendor_c,ORD-000073,,957983506,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
ff9260ee743c3d60dabb6d9a671209808e29e8ed,shipments_historical,,vendor_b,ORD-000074,,TRK2775920,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
8ffe338fbc935559f5710076bc5cf52f2508cc47,payments_historical,2023/04/09 21:52:42,vendor_a,ORD-000075,TX-3e3769f67f2f,,40000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
bedb70147234bfdf132eb5a8d26a5b07bc228722,shipments_historical,,vendor_c,ORD-000076,,684755648,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
671a1e6ba5aa3aee3fb5f41b3bb8f614c234cfb0,shipments_historical,,vendor_a,ORD-000077,,TRK-a11f123f7ce0,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
42f86511edbbe65e080f81e10772a072b0f95663,shipments_historical,,vendor_b,ORD-000078,,TRK3162630,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
7e26695f153ef8ebd770ad7bbb871449fe6480cc,payments_historical,1676982371,vendor_c,ORD-000079,TRX124284,,12000.0,NGN,SUCCESS,SUCCESS,2026-02-19T15:51:13Z,warning,True,True,False,True
f7dae42e0b343fee08f55e073ac05518daa7ef22,shipments_historical,,vendor_c,ORD-000080,,601116630,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
77d0fc26a209ef20fde9a9aeb0bb15d0a36706e7,shipments_historical,,vendor_a,ORD-000081,,TRK-e2978f5af976,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
d09139cd186b7abcbbdbc78856702f8aad003e40,shipments_historical,,vendor_b,ORD-000082,,TRK7160857,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
7b8bd7d92bb5242a70f8bf95fe1abf7fe4b70eee,shipments_historical,,vendor_b,ORD-000083,,TRK3581490,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
9fafc481166e046cfbf8e8fdaf25ce726dbe9e01,shipments_historical,,vendor_b,ORD-000084,,TRK8244310,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
9de0deb73935c92a0a6ac4568f768f870419e325,shipments_historical,,vendor_c,ORD-000085,,878922249,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
a6ca92cf6608f916283dd1c4a76d92566eb552e0,payments_historical,2023/01/15 06:30:53,vendor_a,ORD-000086,TX-9f16f63d96e4,,5000.0,NGN,FAILED,,2026-02-19T15:51:13Z,warning,True,True,False,True
a3e0bbbc0fd894e020064b3523af2098ade20e1c,orders_historical,,vendor_c,ORD-000087,,,11000.0,NGN,,Lagos,2026-02-19T15:51:13Z,critical,False,False,True,True
f92d4d226f4b214a68f7484db6c29846006152cf,payments_historical,2023/02/03 04:50:12,vendor_a,ORD-000088,TX-d71930148222,,40000.0,USD,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
2b84857e721b572d764c9c8a5c538aef01e58199,shipments_historical,,vendor_c,ORD-000089,,225162968,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
a42ba8513c76752fd2bc50e02e734963e79b0a2f,shipments_historical,,vendor_b,ORD-000090,,TRK9274547,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
bf514a25a544fd7468de3c1a91a497dc679f3a96,payments_historical,2023/12/22 22:01:56,vendor_a,ORD-000091,TX-421043bae6ba,,5000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
246c6be147a3604b344c47606edcffd04b7cd5c5,shipments_historical,,vendor_c,ORD-000092,,169435477,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
7cbe43402ca7e99ddc211fad6e7dbd099d9e5a4d,refunds_historical,2023-04-26T19:32:54,vendor_a,ORD-000093,,,6500.0,NGN,,,2026-02-19T15:51:14Z,warning,True,True,False,True
8c154f42b66687f22ff4772fecc3f2490a487dfb,shipments_historical,,vendor_b,ORD-000094,,TRK5344373,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
f94839530f9d6ee53487f2fc9400f60fc89d30f7,shipments_historical,,vendor_a,ORD-000095,,TRK-f55fae20ca9d,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
30f0ccf9811754d50fffd067ca89463a44597557,shipments_historical,,vendor_c,ORD-000096,,820556555,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
d05b7167f0721bb41fca3ae316ef6c4bd082946a,shipments_historical,,vendor_c,ORD-000097,,708054280,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
f6623ad6ffb2670849fa09a72b77fcd9c7fd212e,shipments_historical,,vendor_c,ORD-000098,,278503728,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
d82e07d3a769739e23cae37cfe1c14df64ad47b5,shipments_historical,,vendor_a,ORD-000099,,TRK-380bd101684e,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
79d18266ae161c4dd7dbeff2515db3d080e254dc,shipments_historical,,vendor_a,ORD-000100,,TRK-7fd11eac48c2,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
4d966964df6bb455f28862e5061f31d84818a92a,shipments_historical,,vendor_c,ORD-000101,,979206441,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
e18ebbff930ef70da394abd20e201bd0e0bfb4b8,shipments_historical,,vendor_b,ORD-000102,,TRK5519924,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
aa53f9675fda1571ab4e840416ab3ae543cb11e4,shipments_historical,,vendor_b,ORD-000103,,TRK5236221,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
341a75a2ebdd05ec703c1a377f1efd132a65135a,shipments_historical,,vendor_a,ORD-000104,,TRK-09ca007a15f3,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
214d8714d5d0750134149b4fd48792b0445dcde5,shipments_historical,,vendor_c,ORD-000105,,125341183,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
72e13440bd369bc53c8d02a532ce3c8f855068eb,shipments_historical,,vendor_b,ORD-000106,,TRK3859793,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
41d6cda7eaadc8f891b6a0e0c9a3b52e2b9fd01d,payments_historical,2023/12/25 04:24:22,vendor_a,ORD-000107,TX-12193cbafcd3,,5000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
b895d970c2c88f086269de0ef46317749cb76419,orders_historical,2023-12-23T19:32:42Z,vendor_b,ORD-000108,,,47700.0,NGN,Lagos,Lagos,2026-02-19T15:51:13Z,warning,True,True,False,True
cba095c0ba6bd3dbb2a48aea6d59e1c627950a73,orders_historical,,vendor_c,ORD-000109,,,73000.0,NGN,,Kano,2026-02-19T15:51:13Z,critical,False,False,True,True
7078f8743652f107868ef0f0b98732796a520271,shipments_historical,,vendor_c,ORD-000110,,609917976,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
e4939d6884be7305d0d8004d4858eca51a54a1e5,shipments_historical,,vendor_c,ORD-000111,,683531840,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
2d9a735b8a106e744ed7823b96deec466676fff6,shipments_historical,,vendor_b,ORD-000112,,TRK6318899,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
2ad4e1ba3953375f7784e106bebfb3fad5076169,shipments_historical,,vendor_b,ORD-000113,,TRK9600230,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
fb272752dcf8d1cf1fa95d11b772be88fd8dd718,payments_historical,1683431159,vendor_c,ORD-000114,TRX303086,,25000.0,NGN,SUCCESS,SUCCESS,2026-02-19T15:51:13Z,warning,True,True,False,True
400c162bfcd31310c495604065062052d498bb09,shipments_historical,,vendor_c,ORD-000115,,755359603,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
99f97f2c8e157447cb31f815a05427e424618720,shipments_historical,,vendor_a,ORD-000116,,TRK-7d7274dc99ce,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
45ba47370abcf05dfa367001d71697289a049ff9,shipments_historical,,vendor_b,ORD-000117,,TRK2776602,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
b921fd751c938ac502bd8f891b704063ae69bdae,shipments_historical,,vendor_c,ORD-000118,,275752032,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
451180c9e8db76d197dcc8de4a595e4c965a63b7,payments_historical,2023/08/03 14:45:45,vendor_a,ORD-000119,TX-7a3372ae97cc,,40000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
cb8136d12617329782aee74f59f0cd3b60d76cf0,orders_historical,2023-08-03 17:04,vendor_a,ORD-000120,,,11500.0,NGN,,Kaduna,2026-02-19T15:51:13Z,warning,True,True,False,True
502d0a439c6ba8ee7ccaee2e30fdc80d60cabbe7,orders_historical,2023-12-03T08:00:19Z,vendor_b,ORD-000121,,,30400.0,NGN,Kano,Kano,2026-02-19T15:51:13Z,warning,True,True,False,True
d9eccc42d375f4beb3e4e05d3017eecbe169323b,shipments_historical,,vendor_c,ORD-000122,,224707833,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
dafe6d2c52385e840b59634859b82e14f0458223,shipments_historical,,vendor_c,ORD-000123,,357982129,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
cd98a01aaf7462e6428d6955c225e5be498f0de7,shipments_historical,,vendor_a,ORD-000124,,TRK-460d42939445,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
59a6f58b3e87c7f21e64e5ec635bc12353da2acc,shipments_historical,,vendor_c,ORD-000125,,733811160,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
7b1047f57a20102baecd5dcc513eb84f511ef9be,orders_historical,2023-01-05 15:26,vendor_a,ORD-000126,,,20500.0,NGN,,Lagos,2026-02-19T15:51:13Z,warning,True,True,False,True
acf763c015fc87108c0a7fcbd66cb07d056059c1,shipments_historical,,vendor_b,ORD-000127,,TRK5900791,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
f675cd2b4cdf782783c233e02047ad273b7a02d5,orders_historical,,vendor_c,ORD-000128,,,3400.0,NGN,,Lagos,2026-02-19T15:51:13Z,critical,False,False,True,True
970d36783d01cf7a58287ee5bd15c0c56e6f3181,shipments_historical,,vendor_b,ORD-000129,,TRK4516914,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
7075d62049950c2898cf1fc60e355b8633eda4db,shipments_historical,,vendor_c,ORD-000130,,268052400,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
0a4a392575310612f3cd7fe74f948f2f29bc9ac9,shipments_historical,,vendor_a,ORD-000131,,TRK-cc87d5afc699,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
fe7eb3440e1228c54036b854050c2e5b5e13d7a5,shipments_historical,,vendor_c,ORD-000132,,318186293,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
8d7c746b6d70b8eda8f18a4930e4de4413ce260a,shipments_historical,,vendor_b,ORD-000133,,TRK7733998,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
92901f44c2dc09e25ea74b8442e444ac1126b027,orders_historical,2023-05-09 14:42,vendor_a,ORD-000134,,,15400.0,NGN,,Lagos,2026-02-19T15:51:13Z,warning,True,True,False,True
d2f4f78f9fc6a551a4aedc1bb4dd22f3f89d98d4,shipments_historical,,vendor_b,ORD-000135,,TRK6177204,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
d4f02cc20d119707d3378cc2c9a69a97674e6419,shipments_historical,,vendor_b,ORD-000136,,TRK1909686,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
c2770a17fcf99497f86d50078cad309e6d185b11,shipments_historical,,vendor_a,ORD-000137,,TRK-fc4eb989a630,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
9d8b6a9b5f543da0686b7cf034da3e85c9584f3d,orders_historical,,vendor_c,ORD-000138,,,67400.0,NGN,,Abuja,2026-02-19T15:51:13Z,critical,False,False,True,True
e382486749a3736866fee04f737b961d223391ee,orders_historical,2023-10-21T18:41:21Z,vendor_b,ORD-000139,,,28.32,USD,PH,PH,2026-02-19T15:51:13Z,warning,True,True,False,True
0cd25044e8e5102eea5858d3a9672c4b4f3ff757,shipments_historical,,vendor_c,ORD-000140,,152601697,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
72a25029fd808021d05108421d7e64ca2a7ba552,orders_historical,,vendor_c,ORD-000141,,,10500.0,NGN,,Lagos,2026-02-19T15:51:13Z,critical,False,False,True,True
d3b2d375d2ea006a25d3d0f5020785f4cd49a1e3,orders_historical,2023-12-26 04:57,vendor_a,ORD-000142,,,47000.0,NGN,,Lagos,2026-02-19T15:51:13Z,warning,True,True,False,True
3a9782bff8ea068203089ccd39d53e083c0e1703,payments_historical,1676008935,vendor_c,ORD-000143,TRX110179,,12000.0,NGN,FAILED,FAILED,2026-02-19T15:51:13Z,warning,True,True,False,True
6bb189fcad03c96872ba7d50e9ba60193119295d,payments_historical,2023/04/27 15:44:12,vendor_a,ORD-000144,TX-22c49cf30f76,,9000.0,NGN,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
052a8237bcbf9591fe7995bc0991f42ec81357ea,payments_historical,2023/09/18 19:56:34,vendor_a,ORD-000145,TX-edf5b7497de3,,25000.0,USD,SUCCESS,,2026-02-19T15:51:13Z,warning,True,True,False,True
f2d061225c505ac02647efa159de578e689f48df,refunds_historical,1692748086,vendor_c,ORD-000146,,,25000.0,NGN,,,2026-02-19T15:51:14Z,warning,True,True,False,True
d34d9cf21f67158a77b0c5637f31d3845722e44f,shipments_historical,,vendor_a,ORD-000147,,TRK-adfa2b04385a,,,,,2026-02-19T15:51:14Z,critical,False,False,True,True
742bc8510bd125d6695b6f5f5ac4cdfc099e8318,orders_historical,,vendor_c,ORD-000148,,,22500.0,NGN,,Kano,2026-02-19T15:51:13Z,critical,False,False,True,True
